profile,mode,phase,layer,path,component,count,total_ms,mean_ms,median_ms,p90_ms,p99_ms,min_ms,max_ms
full_fp_eager_layer,full_fp,decode,9,fp,total,31,80.22348856925964,2.5878544699761177,2.588128089904785,2.5909440517425537,2.5927200078964234,2.5835840702056885,2.5930559635162354
full_fp_eager_layer,full_fp,decode,10,fp,attention,31,16.56828796863556,0.5344609022140503,0.5342079997062683,0.5360959768295288,0.5378752171993255,0.5321279764175415,0.5382400155067444
full_fp_eager_layer,full_fp,decode,10,fp,input_norm,31,0.22617599880322814,0.007295999961394456,0.00723200011998415,0.007679999805986881,0.008201599726453424,0.007007999811321497,0.008383999578654766
full_fp_eager_layer,full_fp,decode,10,fp,mlp,31,63.037376165390015,2.0334637472706456,2.0326719284057617,2.034463882446289,2.0534656763076784,2.029599905014038,2.0610880851745605
full_fp_eager_layer,full_fp,decode,10,fp,post_attn_norm,31,0.2099840003065765,0.006773677429244403,0.006719999946653843,0.007104000076651573,0.007347200158983469,0.006527999881654978,0.007424000184983015
full_fp_eager_layer,full_fp,decode,10,fp,total,31,80.19065570831299,2.586795345429451,2.5860800743103027,2.5889599323272705,2.6055904388427735,2.58188796043396,2.6121280193328857
full_fp_eager_layer,full_fp,decode,11,fp,attention,31,16.531391978263855,0.5332707089762534,0.5330560207366943,0.5347840189933777,0.5353023827075958,0.5315200090408325,0.5353599786758423
full_fp_eager_layer,full_fp,decode,11,fp,input_norm,31,0.2280319994315505,0.007355870949404855,0.0072639998979866505,0.00774399982765317,0.00786559977568686,0.007104000076651573,0.007903999648988247
full_fp_eager_layer,full_fp,decode,11,fp,mlp,31,63.08623957633972,2.0350399863335396,2.033504009246826,2.035520076751709,2.068278431892395,2.029088020324707,2.081536054611206
full_fp_eager_layer,full_fp,decode,11,fp,post_attn_norm,31,0.21091200085356832,0.006803612930760268,0.006752000190317631,0.007104000076651573,0.007190399942919612,0.006591999903321266,0.007199999876320362
full_fp_eager_layer,full_fp,decode,11,fp,total,31,80.20681548118591,2.587316628425352,2.5860159397125244,2.5880000591278076,2.619667148590088,2.5804800987243652,2.6328959465026855
full_fp_eager_layer,full_fp,decode,12,fp,attention,31,16.588896095752716,0.5351256805081521,0.5349119901657104,0.5362560153007507,0.5367647767066955,0.5337600111961365,0.5368319749832153
full_fp_eager_layer,full_fp,decode,12,fp,input_norm,31,0.22483200067654252,0.007252645183114275,0.007199999876320362,0.007455999962985516,0.007638399954885244,0.007007999811321497,0.007648000027984381
full_fp_eager_layer,full_fp,decode,12,fp,mlp,31,63.165311336517334,2.0375906882747525,2.0367040634155273,2.038559913635254,2.0600672006607055,2.0336639881134033,2.0689280033111572
full_fp_eager_layer,full_fp,decode,12,fp,post_attn_norm,31,0.209888000972569,0.006770580676534484,0.006752000190317631,0.006912000011652708,0.007171199936419725,0.006560000125318766,0.007199999876320362
